country,season,gender,age_group,age_threshold,registered_players,metric_name,source_name,source_url,source_page,quality_flag,notes,year
France,2019-20,female,native_band,15 à 19 ans,31547,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,20 à 24 ans,16843,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,25 à 29 ans,13545,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,30 à 34 ans,10476,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,35 à 39 ans,9468,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,40 à 44 ans,8357,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,45 à 49 ans,6880,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,5 à 9 ans,33429,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,50 à 54 ans,4511,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,55 à 59 ans,2699,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,60 à 64 ans,1969,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,65 à 69 ans,1318,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,70 à 74 ans,854,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,75 à 79 ans,221,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,80 à 99 ans,97,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,native_band,NR,0,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,female,total,,198613,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data,2020
France,2019-20,male,native_band,1 à 4 ans,1,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,10 à 14 ans,428317,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,15 à 19 ans,241110,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,20 à 24 ans,158650,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,25 à 29 ans,144502,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,30 à 34 ans,125811,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,35 à 39 ans,113103,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,40 à 44 ans,88711,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,45 à 49 ans,73400,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,5 à 9 ans,412219,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,50 à 54 ans,46145,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,55 à 59 ans,29994,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,60 à 64 ans,20129,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,65 à 69 ans,14680,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,70 à 74 ans,9435,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,75 à 79 ans,3289,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,80 à 99 ans,1735,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,native_band,NR,0,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2020
France,2019-20,male,total,,1911231,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2020.csv,A,FFF code 111; national total aggregated from commune-level data,2020
France,2020-21,female,native_band,1 à 4 ans,0,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,10 à 14 ans,49334,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,15 à 19 ans,30724,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,20 à 24 ans,16463,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,25 à 29 ans,12751,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,30 à 34 ans,9832,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,35 à 39 ans,8584,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,40 à 44 ans,7863,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,45 à 49 ans,6399,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,5 à 9 ans,26643,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,50 à 54 ans,4268,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,55 à 59 ans,2674,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,60 à 64 ans,1911,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,65 à 69 ans,1324,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,70 à 74 ans,873,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,75 à 79 ans,240,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,80 à 99 ans,94,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,native_band,NR,0,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,female,total,,179977,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data,2021
France,2020-21,male,native_band,1 à 4 ans,2,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,10 à 14 ans,387716,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,15 à 19 ans,228205,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,20 à 24 ans,150650,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,25 à 29 ans,133823,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,30 à 34 ans,118568,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,35 à 39 ans,105112,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,40 à 44 ans,83907,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,45 à 49 ans,67006,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,5 à 9 ans,327872,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,50 à 54 ans,43124,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,55 à 59 ans,28579,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,60 à 64 ans,19264,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,65 à 69 ans,13680,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,70 à 74 ans,9521,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,75 à 79 ans,3318,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,80 à 99 ans,1712,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,native_band,NR,0,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2021
France,2020-21,male,total,,1722059,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2021.csv,A,FFF code 111; national total aggregated from commune-level data,2021
France,2021-22,female,native_band,1 à 4 ans,0,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,10 à 14 ans,60025,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,15 à 19 ans,32802,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,20 à 24 ans,18256,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,25 à 29 ans,13510,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,30 à 34 ans,10536,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,35 à 39 ans,9340,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,40 à 44 ans,8729,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,45 à 49 ans,6559,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,5 à 9 ans,37938,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,50 à 54 ans,4345,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,55 à 59 ans,2863,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,60 à 64 ans,1952,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,65 à 69 ans,1408,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,70 à 74 ans,909,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,75 à 79 ans,313,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,80 à 99 ans,108,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,native_band,NR,0,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,female,total,,209593,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data,2022
France,2021-22,male,native_band,1 à 4 ans,6,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,10 à 14 ans,437943,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,15 à 19 ans,249457,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,20 à 24 ans,164175,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,25 à 29 ans,138030,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,30 à 34 ans,123018,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,35 à 39 ans,110738,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,40 à 44 ans,91881,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,45 à 49 ans,68186,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,5 à 9 ans,412516,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,50 à 54 ans,45573,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,55 à 59 ans,29666,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,60 à 64 ans,19964,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,65 à 69 ans,14120,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,70 à 74 ans,9538,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,75 à 79 ans,3989,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,80 à 99 ans,1702,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,native_band,NR,0,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2022
France,2021-22,male,total,,1920502,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2022.csv,A,FFF code 111; national total aggregated from commune-level data,2022
France,2022-23,female,native_band,1 à 4 ans,0,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,10 à 14 ans,69827,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,15 à 19 ans,34820,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,20 à 24 ans,19791,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,25 à 29 ans,14206,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,30 à 34 ans,11424,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,35 à 39 ans,10934,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,40 à 44 ans,9877,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
